Best: 42060.801 d 57939.199 d% 0.579 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 1.120s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.584s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.524s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.512s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.635s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.270s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.652s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.574s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.651s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.837s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.561s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.859s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.305s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.443s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.755s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.627s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.817s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.668s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.916s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.515s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.482s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.624s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.891s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.795s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.586s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.536s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.593s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.717s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.783s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.537s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.411s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.750s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.837s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.585s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.433s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.389s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.548s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.490s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.479s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.589s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.768s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 7.066s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.620s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.970s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.498s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.292s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.089s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.531s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.476s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.837s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.157s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.589s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.531s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.517s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.561s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.603s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.659s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.287s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.636s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.475s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.682s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.563s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.417s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.562s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.559s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.569s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.681s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.412s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.732s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.525s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.507s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.167s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.692s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.756s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.553s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.540s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.833s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.655s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.899s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.404s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.562s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.583s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.836s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.528s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.494s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.480s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.520s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.546s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.141s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.301s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.596s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.189s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.489s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.720s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.543s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.634s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.718s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.304s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.454s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.610s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.447s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.484s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.566s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.661s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.491s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.170s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.190s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.186s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.318s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.249s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.073s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.543s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.568s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.759s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.874s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.469s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.495s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.236s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.376s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.311s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.546s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.665s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.626s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.250s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.829s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.664s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.112s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.582s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.546s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.521s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.598s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.783s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.826s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.740s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.290s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.487s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.696s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.556s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.597s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.375s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.422s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.899s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.418s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.266s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.616s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.651s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.836s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.771s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.218s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.545s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.852s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 7.108s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.452s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.575s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.613s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.546s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.584s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.695s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 5.970s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.513s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.274s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.764s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.595s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.303s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.535s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.172s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.554s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.751s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.512s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.387s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.575s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.816s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.689s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.536s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.317s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.497s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.331s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.198s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.467s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.490s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.538s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.552s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.110s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.612s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.609s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.382s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.600s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.722s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.512s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.376s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.627s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.565s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.124s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.689s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.364s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.804s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.451s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.505s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.279s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.195s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.687s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.912s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.142s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.501s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.220s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.582s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.569s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.440s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.538s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.157s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.684s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.544s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.551s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.450s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.589s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.595s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.260s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 5.971s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.500s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.201s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.018s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 5.973s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.541s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.354s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.177s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.533s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.661s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.468s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.754s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.460s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.112s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.5; dna rate 0.5) (time 6.477s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.404s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.534s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.99; dna rate 0.99) (time 6.475s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.587s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.571s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.1; genome rate 0.5; dna rate 0.5) (time 6.665s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.286s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.240s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.99; dna rate 0.99) (time 6.060s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.568s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.658s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.445s)
Best: 34090.203 d 0.000 d% 0.000 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 6.217s)
