Best: 38200.625 d 61799.375 d% 0.618 (heat 0.3; genome rate 0.99; dna rate 0.99) (time 1.284s)
Best: 42162.027 d 0.046 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.389s)
Best: 42161.912 d 0.114 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.314s)
Best: 42161.829 d 0.083 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.231s)
Best: 42161.717 d 0.112 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.664s)
Best: 42161.587 d 0.130 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.295s)
Best: 42161.566 d 0.021 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.651s)
Best: 42161.534 d 0.032 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.692s)
Best: 42161.508 d 0.026 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.299s)
Best: 42161.490 d 0.018 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.358s)
Best: 42161.471 d 0.019 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.350s)
Best: 42161.454 d 0.017 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.431s)
Best: 42161.452 d 0.003 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.585s)
Best: 42161.447 d 0.005 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.535s)
Best: 42161.446 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.297s)
Best: 42161.443 d 0.003 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.842s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.595s)
Best: 42161.443 d 0.001 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.302s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.167s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.862s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.350s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.276s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.828s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.370s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.082s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.331s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.283s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.565s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.584s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.647s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.384s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.326s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.204s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.367s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.232s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.266s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.241s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.703s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.224s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.783s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.527s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.224s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.874s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.374s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.570s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.200s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.007s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.222s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.239s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.411s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.315s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.489s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.558s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.517s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.182s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.288s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.246s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.313s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.824s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.288s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.259s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.398s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.960s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.328s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.231s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.345s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.269s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.445s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.491s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.458s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.320s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.234s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.965s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.332s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.286s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.561s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.208s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.399s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.416s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.550s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.212s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.391s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.788s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.281s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.296s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.150s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.186s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.495s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.449s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.478s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.390s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.808s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.512s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.835s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.408s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.268s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.265s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.946s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.297s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.359s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.287s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.985s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.362s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.251s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.279s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.986s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.226s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.421s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.297s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.267s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.299s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.457s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.497s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.188s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.011s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.216s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.175s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.076s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.404s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.049s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.275s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.402s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.405s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.134s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.342s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.436s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.240s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.402s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.784s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.061s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.299s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.395s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.262s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.236s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.416s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.432s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.369s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.322s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.685s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.749s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.330s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.082s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.785s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.835s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.448s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.969s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.392s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.307s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.394s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.054s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.270s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.320s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.272s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.186s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.313s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.274s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.951s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.252s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.293s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.382s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.393s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.198s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.509s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.239s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.069s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.307s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.209s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.404s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.391s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.511s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.292s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.431s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.455s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.948s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.207s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.254s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.399s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.724s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.566s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.574s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.235s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.276s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.319s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.526s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.365s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.315s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.247s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.314s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.298s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.472s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.405s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.580s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.710s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.281s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.312s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.793s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.485s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.450s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.327s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 5.764s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.497s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.229s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.187s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.476s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.432s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.266s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.233s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.400s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.267s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.194s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.375s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.199s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.335s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.529s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.420s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.555s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.225s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.228s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.023s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.150s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.319s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.200s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.116s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.349s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.329s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.232s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.402s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.774s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.270s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.340s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.159s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.283s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.210s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.384s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.192s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.340s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.376s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.469s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.628s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.488s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.220s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.394s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.806s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.372s)
Best: 42161.443 d 0.000 d% 0.000 (heat 0.01; genome rate 0.5; dna rate 0.5) (time 6.370s)
